	WGS002N1_1	WGS002N1_2	WGS002P1_1	WGS002P1_2	WGS002P2_1	WGS002P2_2
WGS002N1_1	0	0.046234751116607	0.019629098249262	0.0382456067760364	0.074994074164261	0.0496483890216541
WGS002N1_2	0.046234751116607	0	0.0364702717133404	0.0444150725010593	0.0845883429863315	0.0665881708631385
WGS002P1_1	0.019629098249262	0.0364702717133404	0	0.0234730289754495	0.0861027114957387	0.0636515193778451
WGS002P1_2	0.0382456067760364	0.0444150725010593	0.0234730289754495	0	0.108102686590664	0.0835828076289309
WGS002P2_1	0.074994074164261	0.0845883429863315	0.0861027114957387	0.108102686590664	0	0.0365956219906728
WGS002P2_2	0.0496483890216541	0.0665881708631385	0.0636515193778451	0.0835828076289309	0.0365956219906728	0
