	WGS002N1_1	WGS002N1_2	WGS002P1_1	WGS002P1_2	WGS002P2_1	WGS002P2_2
WGS002N1_1	0	0.011439867816453	0.0191760123709475	0.0224187697292635	0.0285976773485072	0.0151658590143124
WGS002N1_2	0.011439867816453	0	0.0269779900373276	0.0224485189988046	0.024477381269655	0.0183640102865483
WGS002P1_1	0.0191760123709475	0.0269779900373276	0	0.0310122201616742	0.0412246870606957	0.027021599924049
WGS002P1_2	0.0224187697292635	0.0224485189988046	0.0310122201616742	0	0.0176443965936084	0.0123686268119816
WGS002P2_1	0.0285976773485072	0.024477381269655	0.0412246870606957	0.0176443965936084	0	0.0213170745610187
WGS002P2_2	0.0151658590143124	0.0183640102865483	0.027021599924049	0.0123686268119816	0.0213170745610187	0
