	WGS002N1	WGS002P1	WGS002P2
WGS002N1	0	0.0114351524300633	0.0105923530810717
WGS002P1	0.0114351524300633	0	0.0206167990435103
WGS002P2	0.0105923530810717	0.0206167990435103	0
