	WGS002N1_1	WGS002N1_2	WGS002P1_1	WGS002P1_2	WGS002P2_1	WGS002P2_2
WGS002N1_1	0	0.0342509928412638	0.0135371332840227	0.0553179134228301	0.030219870532878	0.0353076213014787
WGS002N1_2	0.0342509928412638	0	0.0285670621617317	0.0296999182523852	0.0127718357745974	0.00695907895349739
WGS002P1_1	0.0135371332840227	0.0285670621617317	0	0.0482761523183562	0.0239526983052412	0.0284316810963691
WGS002P1_2	0.0553179134228301	0.0296999182523852	0.0482761523183562	0	0.0255533848259527	0.0262845522902031
WGS002P2_1	0.030219870532878	0.0127718357745974	0.0239526983052412	0.0255533848259527	0	0.0108440072767161
WGS002P2_2	0.0353076213014787	0.00695907895349739	0.0284316810963691	0.0262845522902031	0.0108440072767161	0
