	WGS002N1	WGS002P1	WGS002P2
WGS002N1	0	0.048337186605909	0.0503750535552973
WGS002P1	0.048337186605909	0	0.0739403099885737
WGS002P2	0.0503750535552973	0.0739403099885737	0
