	WGS002N1_1	WGS002N1_2	WGS002P1_1	WGS002P1_2	WGS002P2_1	WGS002P2_2
WGS002N1_1	0	0.00536876031385537	0.0327340298640541	0.00768689916082035	0.0108027731393872	0.0178269603803358
WGS002N1_2	0.00536876031385537	0	0.0298553911020619	0.00784153647797682	0.00717028548921897	0.0155203155749598
WGS002P1_1	0.0327340298640541	0.0298553911020619	0	0.02592024956464	0.0334769516448911	0.0395245027002805
WGS002P1_2	0.00768689916082035	0.00784153647797682	0.02592024956464	0	0.0148229896045626	0.0224629046582163
WGS002P2_1	0.0108027731393872	0.00717028548921897	0.0334769516448911	0.0148229896045626	0	0.00927064993887629
WGS002P2_2	0.0178269603803358	0.0155203155749598	0.0395245027002805	0.0224629046582163	0.00927064993887629	0
