	WGS002N1_1	WGS002N1_2	WGS002P1_1	WGS002P1_2	WGS002P2_1	WGS002P2_2
WGS002N1_1	0	0.0455641606034787	0.0844591819024005	0.110210732924875	0.0660447350531502	0.0480125592713599
WGS002N1_2	0.0455641606034787	0	0.103495411349539	0.12480239881397	0.0794676657704573	0.0466207717401305
WGS002P1_1	0.0844591819024005	0.103495411349539	0	0.0430072907357808	0.0363039914751	0.0745336688499841
WGS002P1_2	0.110210732924875	0.12480239881397	0.0430072907357808	0	0.0643032860621197	0.0944681400683119
WGS002P2_1	0.0660447350531502	0.0794676657704573	0.0363039914751	0.0643032860621197	0	0.0423102192246301
WGS002P2_2	0.0480125592713599	0.0466207717401305	0.0745336688499841	0.0944681400683119	0.0423102192246301	0
