	WGS002N1	WGS002P1	WGS002P2
WGS002N1	0	0.0327340298640541	0.0108027731393872
WGS002P1	0.0327340298640541	0	0.0334769516448911
WGS002P2	0.0108027731393872	0.0334769516448911	0
