	WGS002N1_1	WGS002N1_2	WGS002P1_1	WGS002P1_2	WGS002P2_1	WGS002P2_2
WGS002N1_1	0	0.00916474273260882	0.0911446399097183	0.048337186605909	0.0528803152206896	0.0503750535552973
WGS002N1_2	0.00916474273260882	0	0.0940614199909182	0.0513067006056308	0.0506390493356224	0.0494376996589778
WGS002P1_1	0.0911446399097183	0.0940614199909182	0	0.0518260741272091	0.133896855989397	0.123986350466412
WGS002P1_2	0.048337186605909	0.0513067006056308	0.0518260741272091	0	0.0843817499782527	0.0739403099885737
WGS002P2_1	0.0528803152206896	0.0506390493356224	0.133896855989397	0.0843817499782527	0	0.020051798312777
WGS002P2_2	0.0503750535552973	0.0494376996589778	0.123986350466412	0.0739403099885737	0.020051798312777	0
