	WGS002N1_1	WGS002N1_2	WGS002P1_1	WGS002P1_2	WGS002P2_1	WGS002P2_2
WGS002N1_1	0	0.014097844676553	0.026156809533035	0.0144450696031134	0.0566042515868955	0.0564012862110872
WGS002N1_2	0.014097844676553	0	0.0293995523586514	0.0165807449862783	0.0574510300309502	0.0555510826421968
WGS002P1_1	0.026156809533035	0.0293995523586514	0	0.0281482462967177	0.0568466698286163	0.0490525932611922
WGS002P1_2	0.0144450696031134	0.0165807449862783	0.0281482462967177	0	0.0688217449494321	0.0654439385950443
WGS002P2_1	0.0566042515868955	0.0574510300309502	0.0568466698286163	0.0688217449494321	0	0.0242719462125415
WGS002P2_2	0.0564012862110872	0.0555510826421968	0.0490525932611922	0.0654439385950443	0.0242719462125415	0
