	WGS002N1_1	WGS002N1_2	WGS002P1_1	WGS002P1_2	WGS002P2_1	WGS002P2_2
WGS002N1_1	0	0.0279799053742442	0.111489218117112	0.144224907444266	0.0539572520156257	0.0420159524001229
WGS002N1_2	0.0279799053742442	0	0.12350315664107	0.158756694125497	0.0657329322271531	0.0466429681739413
WGS002P1_1	0.111489218117112	0.12350315664107	0	0.0487264220274622	0.0620563479130245	0.0784055045435724
WGS002P1_2	0.144224907444266	0.158756694125497	0.0487264220274622	0	0.0971664161116257	0.114416711724237
WGS002P2_1	0.0539572520156257	0.0657329322271531	0.0620563479130245	0.0971664161116257	0	0.0236385027915769
WGS002P2_2	0.0420159524001229	0.0466429681739413	0.0784055045435724	0.114416711724237	0.0236385027915769	0
