	WGS002N1_1	WGS002N1_2	WGS002P1_1	WGS002P1_2	WGS002P2_1	WGS002P2_2
WGS002N1_1	0	0.0169973356484107	0.0401460852050816	0.0476079974068677	0.0384757541103473	0.0372798998254554
WGS002N1_2	0.0169973356484107	0	0.0318060558408829	0.038537278230789	0.0313834380175431	0.0285821649839373
WGS002P1_1	0.0401460852050816	0.0318060558408829	0	0.00915264903893483	0.0293937212977813	0.0254653371368946
WGS002P1_2	0.0476079974068677	0.038537278230789	0.00915264903893483	0	0.0341260814010246	0.0316974879503866
WGS002P2_1	0.0384757541103473	0.0313834380175431	0.0293937212977813	0.0341260814010246	0	0.0167362035863067
WGS002P2_2	0.0372798998254554	0.0285821649839373	0.0254653371368946	0.0316974879503866	0.0167362035863067	0
