	WGS004N1_1	WGS004N1_2	WGS004P1_1	WGS004P1_2	WGS004P2_1	WGS004P2_2
WGS004N1_1	0	0.0220746015004063	0.0123406745185091	0.0284415758649691	0.016683311553233	0.0224056330961833
WGS004N1_2	0.0220746015004063	0	0.0245071793223688	0.0147436022322064	0.0115216873454399	0.0073183869417699
WGS004P1_1	0.0123406745185091	0.0245071793223688	0	0.023870895064487	0.0144586985873287	0.0282044773705552
WGS004P1_2	0.0284415758649691	0.0147436022322064	0.023870895064487	0	0.0118676065360378	0.021868311436871
WGS004P2_1	0.016683311553233	0.0115216873454399	0.0144586985873287	0.0118676065360378	0	0.01692067077335
WGS004P2_2	0.0224056330961833	0.0073183869417699	0.0282044773705552	0.021868311436871	0.01692067077335	0
