Sample	Marker	Overlap_Score
WGS004N1	JF21_WGS00D_0.1	0
WGS004N1	Nax10LA_WGS00D_0.1	0
WGS004N1	Nax10UA_WGS00D_0.1	0
WGS004N1	Nax11_WGS00D_0.1	0
WGS004N1	Nax15_WGS00D_0.1	0
WGS004N1	Nax17LA_WGS00D_0.1	0
WGS004N1	Nax17UA_WGS00D_0.1	0
WGS004N1	Nax30_WGS00D_0.1	0
WGS004N1	Nax38_WGS00D_0.1	0
WGS004N1	Nax40_WGS00D_0.1	0
WGS004N1	Nax43_WGS00D_0.1	0
WGS004N1	Nax47_WGS00D_0.1	0
WGS004N1	Nax49_WGS00D_0.1	0
WGS004N1	Nax50_WGS00D_0.1	0
WGS004N1	Nax51_WGS00D_0.1	0
WGS004N1	Nax55_WGS00D_0.1	0
WGS004N1	Nax56_WGS00D_0.1	0
WGS004N1	Nax68_WGS00D_0.1	0
WGS004N1	Sal2_WGS00D_0.1	0
WGS004N1	Sal21_WGS00D_0.1	0
WGS004N1	Sal22LA_WGS00D_0.1	0
WGS004N1	Sal22UA_WGS00D_0.1	0
WGS004N1	Sal26LA_WGS00D_0.1	0
WGS004N1	Sal26UA_WGS00D_0.1	0
WGS004N1	Sal27_WGS00D_0.1	0
WGS004N1	Sal45_WGS00D_0.1	0
WGS004N1	Sal46_WGS00D_0.1	0
WGS004N1	Sal52LA_WGS00D_0.1	0
WGS004N1	Sal52UA_WGS00D_0.1	0
WGS004N1	Sal57_WGS00D_0.1	0
WGS004N1	Sal58_WGS00D_0.1	0
WGS004N1	Sal66_WGS00D_0.1	0
WGS004N1	Sal74_WGS00D_0.1	0
WGS004N1	Sal78_WGS00D_0.1	0
WGS004N1	Sal84LA_WGS00D_0.1	0
WGS004N1	Sal84UA_WGS00D_0.1	0
WGS004N1	Sal87LA_WGS00D_0.1	0
WGS004N1	Sal87UA_WGS00D_0.1	0
WGS004P1	JF21_WGS00D_0.1	0.0100088411899495
WGS004P1	Nax10LA_WGS00D_0.1	0.013382627586494
WGS004P1	Nax10UA_WGS00D_0.1	0.0117732924937447
WGS004P1	Nax11_WGS00D_0.1	0.00521955438867526
WGS004P1	Nax15_WGS00D_0.1	0.0259702033238238
WGS004P1	Nax17LA_WGS00D_0.1	0.0106116462488277
WGS004P1	Nax17UA_WGS00D_0.1	0.0412039970316967
WGS004P1	Nax30_WGS00D_0.1	0.0132016559995467
WGS004P1	Nax38_WGS00D_0.1	0.0186099858371955
WGS004P1	Nax40_WGS00D_0.1	0.0218265621104875
WGS004P1	Nax43_WGS00D_0.1	0.0115332908548498
WGS004P1	Nax47_WGS00D_0.1	0.0203632190852687
WGS004P1	Nax49_WGS00D_0.1	0.00892958962921106
WGS004P1	Nax50_WGS00D_0.1	0.0174239682284602
WGS004P1	Nax51_WGS00D_0.1	0.0164484382300298
WGS004P1	Nax55_WGS00D_0.1	0.00861026112483004
WGS004P1	Nax56_WGS00D_0.1	0.0132406060418393
WGS004P1	Nax68_WGS00D_0.1	0.0388633186574918
WGS004P1	Sal2_WGS00D_0.1	0.00259116878703564
WGS004P1	Sal21_WGS00D_0.1	0.0107705168255167
WGS004P1	Sal22LA_WGS00D_0.1	0.0107983329191913
WGS004P1	Sal22UA_WGS00D_0.1	0.0134382754183209
WGS004P1	Sal26LA_WGS00D_0.1	0.015542175171199
WGS004P1	Sal26UA_WGS00D_0.1	0.00708674683570971
WGS004P1	Sal27_WGS00D_0.1	0.0431036385588413
WGS004P1	Sal45_WGS00D_0.1	0.0598141242179884
WGS004P1	Sal46_WGS00D_0.1	0.0878677825147377
WGS004P1	Sal52LA_WGS00D_0.1	0.0102614719724634
WGS004P1	Sal52UA_WGS00D_0.1	0.0213161440255538
WGS004P1	Sal57_WGS00D_0.1	0.000607410406964992
WGS004P1	Sal58_WGS00D_0.1	0.0166460084383138
WGS004P1	Sal66_WGS00D_0.1	0.0348151304730758
WGS004P1	Sal74_WGS00D_0.1	0.0191716941870387
WGS004P1	Sal78_WGS00D_0.1	0.0162012855181627
WGS004P1	Sal84LA_WGS00D_0.1	0.00382839631200318
WGS004P1	Sal84UA_WGS00D_0.1	0.0240236745219708
WGS004P1	Sal87LA_WGS00D_0.1	0.0136925199532122
WGS004P1	Sal87UA_WGS00D_0.1	0.00864089708858211
WGS004P2	JF21_WGS00D_0.1	0.00605680209919734
WGS004P2	Nax10LA_WGS00D_0.1	0.00971445272128785
WGS004P2	Nax10UA_WGS00D_0.1	0.00468910040106568
WGS004P2	Nax11_WGS00D_0.1	0.0766097845412459
WGS004P2	Nax15_WGS00D_0.1	0.00530706906418477
WGS004P2	Nax17LA_WGS00D_0.1	0.014858131592251
WGS004P2	Nax17UA_WGS00D_0.1	0.0375683282025275
WGS004P2	Nax30_WGS00D_0.1	0.0175592359596522
WGS004P2	Nax38_WGS00D_0.1	0.0143850384764242
WGS004P2	Nax40_WGS00D_0.1	0.0114846867870455
WGS004P2	Nax43_WGS00D_0.1	0.0118852307778834
WGS004P2	Nax47_WGS00D_0.1	0.030851737234643
WGS004P2	Nax49_WGS00D_0.1	0.0154779050861204
WGS004P2	Nax50_WGS00D_0.1	0.0101088181683457
WGS004P2	Nax51_WGS00D_0.1	0.0519648732216184
WGS004P2	Nax55_WGS00D_0.1	0.00733013360979011
WGS004P2	Nax56_WGS00D_0.1	0.0687636938609049
WGS004P2	Nax68_WGS00D_0.1	0.0939735330305892
WGS004P2	Sal2_WGS00D_0.1	0.00988331967389899
WGS004P2	Sal21_WGS00D_0.1	0.0152410835507905
