	WGS004N1_1	WGS004N1_2	WGS004P1_1	WGS004P1_2	WGS004P2_1	WGS004P2_2
WGS004N1_1	0	0.00699807883464108	0.0130459223104026	0.00819980803978614	0.00742952059166796	0.0100047565712539
WGS004N1_2	0.00699807883464108	0	0.0143924007813832	0.00717520232672722	0.00700311372981564	0.00594585089548328
WGS004P1_1	0.0130459223104026	0.0143924007813832	0	0.0201395639863344	0.0195574817743397	0.010218378279087
WGS004P1_2	0.00819980803978614	0.00717520232672722	0.0201395639863344	0	0.000832849187223867	0.0130849902082774
WGS004P2_1	0.00742952059166796	0.00700311372981564	0.0195574817743397	0.000832849187223867	0	0.0128380969893345
WGS004P2_2	0.0100047565712539	0.00594585089548328	0.010218378279087	0.0130849902082774	0.0128380969893345	0
