	WGS004N1_1	WGS004N1_2	WGS004P1_1	WGS004P1_2	WGS004P2_1	WGS004P2_2
WGS004N1_1	0	0.0206602063178338	0.0114669547744459	0.0164082266901383	0.0108235182283527	0.0224891415023814
WGS004N1_2	0.0206602063178338	0	0.0154782272011238	0.0277843586109607	0.0125554813957364	0.00897239304680052
WGS004P1_1	0.0114669547744459	0.0154782272011238	0	0.0251085378102032	0.00374705518729695	0.013222895829117
WGS004P1_2	0.0164082266901383	0.0277843586109607	0.0251085378102032	0	0.0228303475135658	0.0333741158355858
WGS004P2_1	0.0108235182283527	0.0125554813957364	0.00374705518729695	0.0228303475135658	0	0.0123868258256319
WGS004P2_2	0.0224891415023814	0.00897239304680052	0.013222895829117	0.0333741158355858	0.0123868258256319	0
