	WGS004N1_1	WGS004N1_2	WGS004P1_1	WGS004P1_2	WGS004P2_1	WGS004P2_2
WGS004N1_1	0	0.0380368428708031	0.0254468960025261	0.0447689828053136	0.0294192641619488	0.0250935255171017
WGS004N1_2	0.0380368428708031	0	0.0157195907573401	0.0121042292957807	0.0212966728905672	0.0166012571689319
WGS004P1_1	0.0254468960025261	0.0157195907573401	0	0.0220110159318081	0.0164806441480573	0.0072784668986952
WGS004P1_2	0.0447689828053136	0.0121042292957807	0.0220110159318081	0	0.0294494610734229	0.0215927683963355
WGS004P2_1	0.0294192641619488	0.0212966728905672	0.0164806441480573	0.0294494610734229	0	0.0200352503629453
WGS004P2_2	0.0250935255171017	0.0166012571689319	0.0072784668986952	0.0215927683963355	0.0200352503629453	0
