	WGS004N1_1	WGS004N1_2	WGS004P1_1	WGS004P1_2	WGS004P2_1	WGS004P2_2
WGS004N1_1	0	0.0410686202049431	0.0231643228433026	0.0218431982495311	0.0199210300968926	0.0231057831182301
WGS004N1_2	0.0410686202049431	0	0.0195249520275118	0.0242683966881457	0.0215150707666859	0.0210105427079994
WGS004P1_1	0.0231643228433026	0.0195249520275118	0	0.0154629470664293	0.00816061168249075	0.0109493849589869
WGS004P1_2	0.0218431982495311	0.0242683966881457	0.0154629470664293	0	0.0108103494385473	0.00623620635801517
WGS004P2_1	0.0199210300968926	0.0215150707666859	0.00816061168249075	0.0108103494385473	0	0.00973758881022095
WGS004P2_2	0.0231057831182301	0.0210105427079994	0.0109493849589869	0.00623620635801517	0.00973758881022095	0
