	WGS004N1_1	WGS004N1_2	WGS004P1_1	WGS004P1_2	WGS004P2_1	WGS004P2_2
WGS004N1_1	0	0.0189196639142698	0.0146214232213193	0.0228223884648441	0.0249760286962951	0.0223990092127276
WGS004N1_2	0.0189196639142698	0	0.0238314431577813	0.0146866711614158	0.0305052145612818	0.0282905575251369
WGS004P1_1	0.0146214232213193	0.0238314431577813	0	0.0289329335577829	0.0171908198490136	0.0166258006246632
WGS004P1_2	0.0228223884648441	0.0146866711614158	0.0289329335577829	0	0.0361765832840667	0.0328398620981849
WGS004P2_1	0.0249760286962951	0.0305052145612818	0.0171908198490136	0.0361765832840667	0	0.0178456910074053
WGS004P2_2	0.0223990092127276	0.0282905575251369	0.0166258006246632	0.0328398620981849	0.0178456910074053	0
