	WGS004N1_1	WGS004N1_2	WGS004P1_1	WGS004P1_2	WGS004P2_1	WGS004P2_2
WGS004N1_1	0	0.0286914672167512	0.0428305763057048	0.0189193103060962	0.0276077985999762	0.029776680347867
WGS004N1_2	0.0286914672167512	0	0.0536434939359782	0.0360447745036937	0.0454908801780835	0.0518434786775606
WGS004P1_1	0.0428305763057048	0.0536434939359782	0	0.0277468036786584	0.0464974106016481	0.0551712894090318
WGS004P1_2	0.0189193103060962	0.0360447745036937	0.0277468036786584	0	0.0218285599103947	0.0304671370109092
WGS004P2_1	0.0276077985999762	0.0454908801780835	0.0464974106016481	0.0218285599103947	0	0.0133733277466397
WGS004P2_2	0.029776680347867	0.0518434786775606	0.0551712894090318	0.0304671370109092	0.0133733277466397	0
