	WGS004N1_1	WGS004N1_2	WGS004P1_1	WGS004P1_2	WGS004P2_1	WGS004P2_2
WGS004N1_1	0	0.0221524206198591	0.0182807714202969	0.0147132877690164	0.0176738097927028	0.012645718669846
WGS004N1_2	0.0221524206198591	0	0.0172739597636923	0.0145713733523859	0.0155294880972858	0.0120450126601322
WGS004P1_1	0.0182807714202969	0.0172739597636923	0	0.0175100758585349	0.0183059712068436	0.0131369322547462
WGS004P1_2	0.0147132877690164	0.0145713733523859	0.0175100758585349	0	0.00568049913624832	0.0120184614180644
WGS004P2_1	0.0176738097927028	0.0155294880972858	0.0183059712068436	0.00568049913624832	0	0.0159564820362668
WGS004P2_2	0.012645718669846	0.0120450126601322	0.0131369322547462	0.0120184614180644	0.0159564820362668	0
