	WGS004N1_1	WGS004N1_2	WGS004P1_1	WGS004P1_2	WGS004P2_1	WGS004P2_2
WGS004N1_1	0	0.0304741400403305	0.014949795172452	0.0044691616294862	0.0192381885008172	0.0127733055274245
WGS004N1_2	0.0304741400403305	0	0.0181579500098815	0.0323372454166404	0.0141776888364949	0.0199806180404933
WGS004P1_1	0.014949795172452	0.0181579500098815	0	0.0154817708599362	0.0103927633301843	0.00846404808091899
WGS004P1_2	0.0044691616294862	0.0323372454166404	0.0154817708599362	0	0.0217984188137052	0.015433763322847
WGS004P2_1	0.0192381885008172	0.0141776888364949	0.0103927633301843	0.0217984188137052	0	0.00675277118022961
WGS004P2_2	0.0127733055274245	0.0199806180404933	0.00846404808091899	0.015433763322847	0.00675277118022961	0
