	WGS004N1_1	WGS004N1_2	WGS004P1_1	WGS004P1_2	WGS004P2_1	WGS004P2_2
WGS004N1_1	0	0.0216207638383341	0.0154385576592435	0.0229446407108945	0.0253757546673882	0.0251277811326284
WGS004N1_2	0.0216207638383341	0	0.0227783413551434	0.0194450232041344	0.0135559095624021	0.0129679782228355
WGS004P1_1	0.0154385576592435	0.0227783413551434	0	0.026641982609838	0.0247243702504307	0.0255949966630082
WGS004P1_2	0.0229446407108945	0.0194450232041344	0.026641982609838	0	0.0200309727169581	0.0178095967017107
WGS004P2_1	0.0253757546673882	0.0135559095624021	0.0247243702504307	0.0200309727169581	0	0.00673360794686997
WGS004P2_2	0.0251277811326284	0.0129679782228355	0.0255949966630082	0.0178095967017107	0.00673360794686997	0
