	WGS004N1_1	WGS004N1_2	WGS004P1_1	WGS004P1_2	WGS004P2_1	WGS004P2_2
WGS004N1_1	0	0.0226413298789379	0.0388637386212074	0.0552209502249465	0.102344633972103	0.0925153250644916
WGS004N1_2	0.0226413298789379	0	0.053846001436146	0.068604670322545	0.118658916726725	0.105727851293681
WGS004P1_1	0.0388637386212074	0.053846001436146	0	0.017847032255046	0.0682360425784795	0.0541425908208666
WGS004P1_2	0.0552209502249465	0.068604670322545	0.017847032255046	0	0.0609318682829485	0.0401380242550846
WGS004P2_1	0.102344633972103	0.118658916726725	0.0682360425784795	0.0609318682829485	0	0.0371588626618892
WGS004P2_2	0.0925153250644916	0.105727851293681	0.0541425908208666	0.0401380242550846	0.0371588626618892	0
