	WGS004N1_1	WGS004N1_2	WGS004P1_1	WGS004P1_2	WGS004P2_1	WGS004P2_2
WGS004N1_1	0	0.031841804924807	0.0175979490713053	0.0268545057833957	0.0202057011671162	0.0192900650650326
WGS004N1_2	0.031841804924807	0	0.0182296405538884	0.0163255701047051	0.0220100942798829	0.0165527287137626
WGS004P1_1	0.0175979490713053	0.0182296405538884	0	0.0115317069336689	0.00882606897894403	0.0146198353396895
WGS004P1_2	0.0268545057833957	0.0163255701047051	0.0115317069336689	0	0.00932958026356115	0.0202973568598963
WGS004P2_1	0.0202057011671162	0.0220100942798829	0.00882606897894403	0.00932958026356115	0	0.0206462103603993
WGS004P2_2	0.0192900650650326	0.0165527287137626	0.0146198353396895	0.0202973568598963	0.0206462103603993	0
