	WGS004N1_1	WGS004N1_2	WGS004P1_1	WGS004P1_2	WGS004P2_1	WGS004P2_2
WGS004N1_1	0	0.00837077964348027	0.0440426694382876	0.0247877332932386	0.0952173791847586	0.0724193737989766
WGS004N1_2	0.00837077964348027	0	0.0524066122339841	0.0331560923588651	0.103558374761667	0.0807726516758007
WGS004P1_1	0.0440426694382876	0.0524066122339841	0	0.0192624663173242	0.0512543377718885	0.0284098634845534
WGS004P1_2	0.0247877332932386	0.0331560923588651	0.0192624663173242	0	0.0704906416469278	0.0476626568730538
WGS004P2_1	0.0952173791847586	0.103558374761667	0.0512543377718885	0.0704906416469278	0	0.0228573952891345
WGS004P2_2	0.0724193737989766	0.0807726516758007	0.0284098634845534	0.0476626568730538	0.0228573952891345	0
