	WGS004N1_1	WGS004N1_2	WGS004P1_1	WGS004P1_2	WGS004P2_1	WGS004P2_2
WGS004N1_1	0	0.0178309289289559	0.0066259453740714	0.012346571826578	0.0841749819683919	0.0335403798759025
WGS004N1_2	0.0178309289289559	0	0.0227321731112652	0.0128171961774915	0.0983183540834316	0.0409818322274614
WGS004P1_1	0.0066259453740714	0.0227321731112652	0	0.0151112310662568	0.079536159798862	0.0322388049759958
WGS004P1_2	0.012346571826578	0.0128171961774915	0.0151112310662568	0	0.0866872256829411	0.0298787877593322
WGS004P2_1	0.0841749819683919	0.0983183540834316	0.079536159798862	0.0866872256829411	0	0.0631280840880689
WGS004P2_2	0.0335403798759025	0.0409818322274614	0.0322388049759958	0.0298787877593322	0.0631280840880689	0
