	WGS004N1_1	WGS004N1_2	WGS004P1_1	WGS004P1_2	WGS004P2_1	WGS004P2_2
WGS004N1_1	0	0.0111290710805254	0.0138996875320302	0.036443738537641	0.00418537748192633	0.00476175803733413
WGS004N1_2	0.0111290710805254	0	0.0173126644914089	0.0352011896876485	0.0137036703218682	0.00718492976599513
WGS004P1_1	0.0138996875320302	0.0173126644914089	0	0.0230354271642202	0.017738549533862	0.0122646017331629
WGS004P1_2	0.036443738537641	0.0352011896876485	0.0230354271642202	0	0.0405030760021485	0.0334714035731808
WGS004P2_1	0.00418537748192633	0.0137036703218682	0.017738549533862	0.0405030760021485	0	0.00856503097504901
WGS004P2_2	0.00476175803733413	0.00718492976599513	0.0122646017331629	0.0334714035731808	0.00856503097504901	0
