CC003N1_1	CC003N1_2	CC003P1_1	CC003P1_2	CC003P2_1	CC003P2_2	CC003P3_1	CC003P3_2
0.0133639590728753	0.0140476968311009	0.010353965549877	0.00833092833092833	0.00966194661831868	0.00859319998343479	0.0102361174700765	0.00673252666404461
0.133658573625164	0.133434970416349	0.117111489683892	0.108128908128908	0.131526403965759	0.134695821427092	0.121263653607169	0.117853920366472
0.276732663869853	0.285055718900868	0.254419837213704	0.242154882154882	0.281481651481422	0.28556342402783	0.25325397344496	0.263864146403535
0.307428007365364	0.303386692801917	0.297671777399205	0.303222703222703	0.309939641521125	0.309955688077194	0.293544378311204	0.294056405154663
0.177528047229446	0.174743184870594	0.208820745788378	0.207830687830688	0.168315241089666	0.1797117654367	0.205180194911374	0.191657219535895
0.078987831963401	0.0781698065265527	0.0990724966874882	0.116690716690717	0.0931540173960939	0.0724727709446308	0.106612597292171	0.118709946093515
0.0123009168738966	0.011161929652619	0.012549687677456	0.0136411736411736	0.00592109792761573	0.0090073301031184	0.00990908496304533	0.00712583578187539
