CC003N1_1	CC003N1_2	CC003P1_1	CC003P1_2	CC003P2_1	CC003P2_2	CC003P3_1	CC003P3_2
0.0180533751962323	0.0108087961237421	0.0123541786192389	0.0107748267105895	0	0.0114464692482916	0.0158403202877948	0.0153801339935916
0.0419002765941541	0.0384963526968745	0.0419200611971696	0.0366481367099032	0.04536009860891	0.0444760820045558	0.0521918245379907	0.0489950480629187
0.0999476713762428	0.0975453916191896	0.0994071524192006	0.0931988195731247	0.105934143335094	0.112300683371298	0.120020888334445	0.113836294785902
0.185056440158481	0.181193759650711	0.182903040734366	0.181456317342667	0.177390385631273	0.17380410022779	0.189213496184978	0.178735799592193
0.244711071241683	0.256642351312497	0.244100210365271	0.234781415139661	0.232505722838528	0.223120728929385	0.229104412660652	0.227148266822022
0.246991104133961	0.253713859751877	0.24803977816026	0.26058609566948	0.257263602746962	0.249487471526196	0.243378107865038	0.247014273230411
0.13340061299245	0.132048346733401	0.138879326831134	0.145494475327706	0.14900510653284	0.149373576309795	0.123502277408686	0.135566559860181
0.0299394483067952	0.0295511421117086	0.0323962516733601	0.0370599135268684	0.032540940306392	0.0359908883826879	0.0267486727204154	0.0333236236527818
