CC003N1_1	CC003N1_2	CC003P1_1	CC003P1_2	CC003P2_1	CC003P2_2	CC003P3_1	CC003P3_2
0.127358490566038	0.120982986767486	0.140659340659341	0.133393420459667	0.0963704630788486	0.0920986411675893	0.133139909735654	0.120471409864688
0.294979784366577	0.2824736699973	0.293528693528694	0.291572780531771	0.255006257822278	0.240563663814796	0.286911669890393	0.280663465735487
0.348382749326146	0.347556035646773	0.355555555555556	0.362776025236593	0.324780976220275	0.326623049823855	0.340103159252095	0.346137058053252
0.193901617250674	0.20712935457737	0.178754578754579	0.178909418657053	0.22747183979975	0.226975339708103	0.203739522888459	0.213443910955914
0.035377358490566	0.0418579530110721	0.0315018315018315	0.0333483551149166	0.0963704630788486	0.113739305485657	0.0361057382333978	0.0392841553906591
