CC003N1_1	CC003N1_2	CC003P1_1	CC003P1_2	CC003P2_1	CC003P2_2	CC003P3_1	CC003P3_2
0.575164761825311	0.564998008232638	0.648048363779735	0.623508616880248	0.518050470453919	0.515688068457026	0.581225889412773	0.565945129624969
0.399808125469258	0.414088434470854	0.332369562360363	0.354470466931801	0.453171134994685	0.455788170712018	0.393591941705958	0.40617920966524
0.0250271127054309	0.0209135572965078	0.0195820738599027	0.0220209161879511	0.0287783945513956	0.0285237608309564	0.0251821688812688	0.0278756607097911
