CC003N1_1	CC003N1_2	CC003P1_1	CC003P1_2	CC003P2_1	CC003P3_1	CC003P3_2
0.0839021968474618	0.0920151149104875	0.0873128272043028	0.0852376729001944	0.0934871123387921	0.0860654359595144	0.0799352549336986
0.261933722229118	0.281818744966859	0.253791193927725	0.258203913724454	0.271044465570124	0.253068361410942	0.252630268318496
0.398212734268338	0.357046397819488	0.394029565743201	0.397995961730795	0.399382970709046	0.39375903695484	0.392703729066799
0.224326672458732	0.238530632472279	0.230892859984406	0.228407525522239	0.208659934350953	0.232960086082249	0.244350370416485
0.031624674196351	0.0305891098308865	0.0339735531403657	0.030154926122318	0.0274255170310846	0.0341470795924544	0.030380377264521
