CC003N1_1	CC003N1_2	CC003P1_1	CC003P1_2	CC003P2_1	CC003P2_2	CC003P3_1	CC003P3_2
0.129977969835621	0.121576763485477	0.110057399550786	0.0909623267616631	0.0991735537190083	0.0911125319693095	0.115808626779407	0.121450473270231
0.305710896458227	0.303319502074689	0.279760419266284	0.258442318953738	0.267889538399516	0.245524296675192	0.305469335331264	0.288894814024797
0.37129300118624	0.379875518672199	0.363239331170452	0.36697247706422	0.388429752066116	0.364450127877238	0.37964251311142	0.372883615517931
0.179800033892561	0.17448132780083	0.219490890940854	0.249658403279329	0.21608546663979	0.253196930946292	0.189767740554426	0.19344087455006
0.0132180986273513	0.020746887966805	0.0274519590716247	0.0339644739410502	0.0284216891755694	0.0457161125319693	0.00931178422348282	0.0233302226369817
