CC003N1_1	CC003N1_2	CC003P1_1	CC003P1_2	CC003P2_1	CC003P2_2	CC003P3_1
0.0202633752854852	0.0207896781484708	0.018978102189781	0.0157602376953882	0.0304134623114231	0.0277943635060903	0.0229459095870244
0.053258175810292	0.0532102747627905	0.0572846715328467	0.0487017181242733	0.0888019507489483	0.0934141390016718	0.0621620935604234
0.15073618737548	0.158853860099357	0.158277372262774	0.155061792188778	0.19218092660575	0.20074038691187	0.155697134299566
0.238203994363186	0.243119158053352	0.242277372262774	0.245446324764242	0.261823735898604	0.265822784810127	0.242251948117877
0.273579862967102	0.275351399712759	0.266335766423358	0.281703483615381	0.257429191564619	0.248955099116312	0.264639439551235
0.211866465814665	0.209945141619382	0.208321167883212	0.210222624122637	0.144376858972641	0.144345593503702	0.203238825291266
0.0520919383837893	0.0387304876038895	0.0485255474452555	0.0431038194892994	0.0249738738980144	0.0189276331502269	0.0490646495926086
