CC003N1_1	CC003N1_2	CC003P1_1	CC003P1_2	CC003P2_1	CC003P2_2	CC003P3_2
0.10166489550124	0.0983271970545862	0.0962542392256983	0.0802376844930036	0.116802841918295	0.0989824637367396	0.109270656016761
0.234759926577142	0.240315351368657	0.237358533704226	0.222925052712287	0.262166962699822	0.261355271703832	0.279069006154249
0.31372170160693	0.337281895309749	0.313874175970735	0.322292505271229	0.339147424511545	0.356700584542109	0.346274715202305
0.212443242198821	0.20581879302065	0.213009183401288	0.226145294230401	0.182628774422735	0.184585408096991	0.170583998952468
0.137410234115866	0.118256763246358	0.139503867698053	0.14839946329308	0.0992539964476021	0.0983762719203291	0.0948016236742176
