CC003N1_1	CC003N1_2	CC003P1_1	CC003P1_2	CC003P2_1	CC003P2_2	CC003P3_1	CC003P3_2
0.158996218191142	0.15569692911126	0.161369716425896	0.155259155259155	0.156052651601613	0.16287177252424	0.156385869565217	0.164175203846958
0.26405358630857	0.267722185018655	0.268512573568753	0.263874263874264	0.259834132237693	0.266150996840614	0.263756793478261	0.271743675517458
0.303217742452407	0.296278580311872	0.30211342964152	0.30973830973831	0.306398843490832	0.299487961651596	0.306623641304348	0.299184612168095
0.224568937888597	0.219123696546446	0.22043873729267	0.22046722046722	0.223160617819372	0.22878309184007	0.219225543478261	0.216130043905499
0.0491635151592847	0.061178609011767	0.0475655430711611	0.0506610506610507	0.0545537548504908	0.0427061771434797	0.054008152173913	0.0487664645619904
