WGS005N1_1	WGS005N1_2	WGS005P1_1	WGS005P1_2	WGS005P2_2	WGS005P3_1	WGS005P3_2
0.121212121212121	0.113259668508287	0.119447555057857	0.117879746835443	0.135467980295567	0.112070874861573	0.117303953337654
0.345092718227047	0.314917127071823	0.351997013811124	0.328322784810127	0.357142857142857	0.34640088593577	0.341542449773169
0.461781999095432	0.494475138121547	0.455393803658081	0.478639240506329	0.507389162561576	0.465116279069767	0.468567725210629
0.0719131614654003	0.0773480662983425	0.0731616274729377	0.0751582278481013	0	0.0764119601328904	0.0725858716785483
