WGS005N1_1	WGS005N1_2	WGS005P1_1	WGS005P1_2	WGS005P2_1	WGS005P2_2	WGS005P3_1	WGS005P3_2
0.104864181933039	0.085007006071929	0.104171077704849	0.0922659430122117	0.0715492957746479	0.0751782242384964	0.103501704369383	0.089578115969948
0.170562223626027	0.193834656702475	0.207495236078763	0.190230664857531	0.184225352112676	0.181788723266364	0.186241090796405	0.192448468503179
0.243209096651927	0.290051377860813	0.290705060343002	0.268113975576662	0.285070422535211	0.272845106934543	0.284474744344593	0.277981121171258
0.250157927984839	0.267164876226063	0.268473427905992	0.272727272727273	0.267323943661972	0.270900842514582	0.27858692283855	0.282989790021191
0.146241313960834	0.124708080336291	0.112428541181452	0.124559023066486	0.134084507042254	0.1399870382372	0.114192748682987	0.132922365632826
0.0849652558433354	0.0392340028024288	0.0167266567859411	0.0521031207598372	0.0577464788732394	0.059300064808814	0.0330027889680818	0.0240801387015989
