WGS005N1_1	WGS005N1_2	WGS005P1_1	WGS005P1_2	WGS005P2_1	WGS005P3_1
0.0150870313695486	0.0250736483044278	0.0145531780994336	0.0234672855146937	0.0244131151781672	0.020275655149782
0.11474273144606	0.131415154938313	0.116032095657646	0.125648251201781	0.128273944254026	0.118911443439126
0.283449693955624	0.282388641548719	0.282488986784141	0.283312415638542	0.293862769190972	0.27811635647649
0.378156082631982	0.371719051099741	0.384308789595133	0.37874446470435	0.375800297484317	0.378885190567718
0.199383129303749	0.181938999269054	0.193177050555905	0.181013047905468	0.170568453728255	0.196005813135812
0.00918133129303749	0.00746450483974572	0.00943989930774072	0.00781453503516541	0.00708142016426308	0.00780554123107215
