WGS005N1_1	WGS005N1_2	WGS005P1_1	WGS005P1_2	WGS005P2_1	WGS005P2_2	WGS005P3_1	WGS005P3_2
0.0203575291049049	0.0134215005892366	0.0188086680392225	0.0174364147272858	0.0207811717576365	0.0117639433515896	0.0199622722605602	0.0146936742487133
0.0730326356638463	0.0646196150320807	0.0756185225250375	0.0755457886014843	0.0803705558337506	0.0731114495900444	0.0798252107261396	0.072250816315236
0.201634964056238	0.193989786565405	0.201835502669505	0.200446718063261	0.206142547154064	0.20332501539359	0.214857088278135	0.216780120648625
0.290635536611744	0.303587796255074	0.297484035314234	0.300345846242525	0.293217604184054	0.311533849693749	0.303756059122711	0.309950744368808
0.263534575990839	0.270459604556763	0.259238580451548	0.267778658404784	0.259834195738051	0.281232783485109	0.246543613744359	0.255437489623111
0.125326038552071	0.132185413120335	0.122029521582859	0.120217594927588	0.117092305124353	0.108532909874583	0.117958881539674	0.114256461342631
0.0254787200203575	0.0217362838811051	0.0249851694175943	0.0182289790330715	0.0225616202080899	0.0105000486113362	0.0170968743284224	0.0166306934528751
