WGS005N1_1	WGS005N1_2	WGS005P1_1	WGS005P1_2	WGS005P2_1	WGS005P2_2	WGS005P3_1
0.151706762831596	0.143439375070757	0.150659725338839	0.151133714770078	0.149921346009165	0.143357396832238	0.145198790978842
0.679642345502149	0.688497679157704	0.692442330131945	0.696418732782369	0.705560495178168	0.705042560068958	0.694547779586143
0.168650891666255	0.168062945771539	0.156897944529216	0.152447552447552	0.144518158812667	0.151600043098804	0.160253429435015
