WGS005N1_1	WGS005N1_2	WGS005P1_1	WGS005P1_2	WGS005P2_1	WGS005P2_2	WGS005P3_1	WGS005P3_2
0.058153580672994	0.0513468013468013	0.0567574137092854	0.0553416746871992	0.0498699045967042	0.0490582566798073	0.0555872698729842	0.0494548286604361
0.0400345125107852	0.0387205387205387	0.0494652406417112	0.0430702598652551	0.0405464006938422	0.0407358738501971	0.0387469673183959	0.0360202492211838
0.230543572044866	0.219276094276094	0.240641711229947	0.237728585178056	0.231136166522116	0.217257993867718	0.231268731268731	0.227219626168224
0.125970664365833	0.125841750841751	0.134054448225571	0.130413859480269	0.12489158716392	0.134472185720543	0.121164549735978	0.121105919003115
0.518032786885246	0.526094276094276	0.49623237724842	0.504090471607315	0.532307025151778	0.518615856329391	0.526901669758813	0.536214953271028
0.0272648835202761	0.0387205387205387	0.0228488089450656	0.0293551491819057	0.0212489158716392	0.0398598335523434	0.0263308120450978	0.0299844236760125
