WGS005N1_1	WGS005N1_2	WGS005P1_1	WGS005P1_2	WGS005P2_1	WGS005P2_2	WGS005P3_1	WGS005P3_2
0.0249939452651974	0.029564077351688	0.0307840823769173	0.0355018352107328	0.0337791662598848	0.030174899096675	0.032854328427396	0.0330206378986867
0.0819568902882054	0.0820058997050147	0.0909936000572062	0.0945449943045184	0.0982622278629308	0.0857197770517009	0.08963958743771	0.091119449656035
0.183579559215306	0.177515568666011	0.181701169151561	0.197000379698772	0.188909499170165	0.182394772246781	0.190520338393788	0.193808630393996
0.216517316541535	0.217502458210423	0.211162358325289	0.214276673838755	0.209362491457581	0.203055929271574	0.215088654537026	0.204440275171982
0.210268830225236	0.218420190101606	0.202760198791519	0.191178331856727	0.197647173679586	0.188448971747069	0.190810059103025	0.184240150093809
0.157665294260111	0.152802359882006	0.155422074439558	0.149095051259334	0.147954700771258	0.161733615221987	0.149843550817012	0.157723577235772
0.0975054492613224	0.0927564732874467	0.0944617254817834	0.0884698139476016	0.093283217807283	0.116182971362675	0.0969405493104647	0.103439649781113
0.0275127149430855	0.0294329727958047	0.0327147913761665	0.029932919883559	0.0308015229913111	0.0322890640015376	0.0343029319735775	0.0322076297686054
