WGS005N1_1	WGS005N1_2	WGS005P1_1	WGS005P1_2	WGS005P2_1	WGS005P2_2	WGS005P3_1
0.111195542046606	0.111989690393611	0.111946216791031	0.114067544260507	0.114906325097408	0.113098369279327	0.111063167176332
0.33167109929078	0.329636936392274	0.331566994700984	0.338753187788375	0.334033270339003	0.336980536559705	0.331425998536668
0.472011144883485	0.473828236866389	0.468782668252767	0.455061397172634	0.468281188026411	0.462756443976854	0.471755811117573
0.0851222137791287	0.0845451363477265	0.0877041202552179	0.0921178707784837	0.0827792165371783	0.0871646501841136	0.0857550231694276
