WGS005N1_1	WGS005N1_2	WGS005P1_1	WGS005P1_2	WGS005P2_1	WGS005P2_2	WGS005P3_1	WGS005P3_2
0.179477569988382	0.165588928506678	0.170421721548238	0.177942416041879	0.165055928411633	0.169651958642784	0.200336267893422	0.210975288013367
0.740096690776899	0.7553030760863	0.744945118428654	0.741715096934475	0.755391498881432	0.750885879326246	0.717254746281204	0.710667487468121
0.0804257392347187	0.0791079954070224	0.084633160023108	0.0803424870236458	0.0795525727069351	0.0794621620309694	0.0824089858253742	0.078357224518512
