WGS005N1_1	WGS005N1_2	WGS005P1_1	WGS005P1_2	WGS005P2_1	WGS005P2_2	WGS005P3_1
0.0702053121554287	0.0743504827650543	0.0724543080939948	0.0718795705061891	0.0718938932370999	0.0710516233485348	0.0714708899903183
0.214579814925956	0.223331312094781	0.213237597911227	0.219741019512717	0.212471293996344	0.212598717140633	0.213039897114287
0.354711292866415	0.328769998600681	0.353851174934726	0.336044423833815	0.356352814360032	0.34926402432242	0.35537476698987
0.294694823230561	0.305331405382714	0.289882506527415	0.3009904992925	0.294043211323054	0.297727188461681	0.292646272560438
0.0658087568216394	0.0682168011567704	0.0705744125326371	0.0713444868547783	0.06523878708347	0.0693584467267312	0.0674681733450862
