CC003N1	CC003P1	CC003P2	CC003P3
0.0140476968311009	0.010353965549877	0.00859319998343479	0.00673252666404461
0.133434970416349	0.117111489683892	0.134695821427092	0.117853920366472
0.285055718900868	0.254419837213704	0.28556342402783	0.263864146403535
0.303386692801917	0.297671777399205	0.309955688077194	0.294056405154663
0.174743184870594	0.208820745788378	0.1797117654367	0.191657219535895
0.0781698065265527	0.0990724966874882	0.0724727709446308	0.118709946093515
0.011161929652619	0.012549687677456	0.0090073301031184	0.00712583578187539
