CC003N1	CC003P1	CC003P2	CC003P3
0.158996218191142	0.161369716425896	0.156052651601613	0.156385869565217
0.26405358630857	0.268512573568753	0.259834132237693	0.263756793478261
0.303217742452407	0.30211342964152	0.306398843490832	0.306623641304348
0.224568937888597	0.22043873729267	0.223160617819372	0.219225543478261
0.0491635151592847	0.0475655430711611	0.0545537548504908	0.054008152173913
