CC003N1	CC003P1	CC003P2	CC003P3
0.0207896781484708	0.018978102189781	0.0304134623114231	0.0229459095870244
0.0532102747627905	0.0572846715328467	0.0888019507489483	0.0621620935604234
0.158853860099357	0.158277372262774	0.19218092660575	0.155697134299566
0.243119158053352	0.242277372262774	0.261823735898604	0.242251948117877
0.275351399712759	0.266335766423358	0.257429191564619	0.264639439551235
0.209945141619382	0.208321167883212	0.144376858972641	0.203238825291266
0.0387304876038895	0.0485255474452555	0.0249738738980144	0.0490646495926086
