CC003N1	CC003P1	CC003P2	CC003P3
0.0417367889599461	0.0475419884761554	0.0443594878329996	0.041051823869673
0.182570402782453	0.177001348535001	0.183870380484253	0.177635462165034
0.325647929989902	0.334166973151894	0.330390193579708	0.340042497934128
0.341439470436441	0.34125291160966	0.345439650464227	0.333077558729784
0.108605407831258	0.100036778227289	0.095940287638813	0.108192657301381
