CC003N1	CC003P1	CC003P2	CC003P3
0.0274189296071711	0.0223534592172404	0.0236155633326471	0.0228842926574112
0.0593806404510333	0.0542906726759396	0.0490544951916007	0.0560120305995685
0.120485104139204	0.104022586577564	0.0974619886480605	0.111326635137197
0.190249244559817	0.181158857202062	0.172161279887069	0.184512782512042
0.22918736944574	0.230243220141425	0.227097609034497	0.234618486149554
0.209109898801436	0.223586396249385	0.227362291562509	0.223263518078591
0.128333569936523	0.152588908747118	0.160897567861659	0.137763441797616
0.0358352430590764	0.0317558991892662	0.0423492044819575	0.0296188130680208
