CC003N1	CC003P1	CC003P2	CC003P3
0.0192238843142444	0.0198921385604646	0.021551724137931	0.019093478488433
0.10480519278365	0.107363617506741	0.0935504469987229	0.0990683554904219
0.296110082032284	0.295913710848372	0.279334291187739	0.28560661572281
0.462960945161341	0.462974486621033	0.47014687100894	0.478802470428138
0.116899895708482	0.113856046463389	0.135416666666667	0.117429079870198
