CC003N1	CC003P1	CC003P2	CC003P3
0.0291821042986335	0.0285954415384308	0.0442377167630058	0.0271439407917666
0.270546990159755	0.274788385728293	0.285476878612717	0.267380117678414
0.618302059678897	0.614531847197487	0.576246387283237	0.628431432847449
0.0819688458627146	0.0820843255357893	0.0940390173410405	0.0770445086823708
