WGS004N1	WGS004P1	WGS004P2
0.0211488250652742	0.0293424716213322	0.0321193727870511
0.0488250652741514	0.060184193617477	0.0591805766312595
0.124804177545692	0.141143713857357	0.139099645928174
0.194516971279373	0.199828657100021	0.186899342438037
0.248563968668407	0.247590490469051	0.236469398077896
0.222715404699739	0.204112229599486	0.209914011127972
0.112793733681462	0.0929535232383808	0.107738998482549
0.0266318537859008	0.0248447204968944	0.0285786545270612
