WGS004N1	WGS004P1	WGS004P2
0.026217008797654	0.0254222430015779	0.0300385630200934
0.14099706744868	0.145052889953831	0.146691698802517
0.341231671554252	0.347437321021565	0.352242744063325
0.387624633431085	0.38197650634095	0.380505378526487
0.103929618768328	0.100111039682076	0.0905216155875787
