WGS004N1	WGS004P1	WGS004P2
0.0339412673879444	0.0526906850396091	0.0364516372986463
0.170510046367852	0.187118705800225	0.161007335702942
0.34306027820711	0.350805839681913	0.33721545791424
0.326120556414219	0.31723677421313	0.326753888426731
0.109119010819165	0.0860472880687164	0.099775643449545
0.0172488408037094	0.00610070719640635	0.0387960372078953
