WGS004N1	WGS004P1	WGS004P2
0.0536098885663452	0.0541560428352881	0.0525156794425087
0.154274744826295	0.155252422233554	0.159414634146341
0.319646034272872	0.328811830698623	0.329560975609756
0.398398726472516	0.401147373788883	0.395177700348432
0.0740706058619721	0.0606323304436512	0.0633310104529617
