WGS004N1	WGS004P1	WGS004P2
0.137868625572235	0.134190547842145	0.131326949384405
0.362610454593846	0.36892141440394	0.366683248352195
0.437666347279889	0.441967033718624	0.448451685113792
0.0618545725540296	0.0549210040352917	0.0535381171496083
