WGS004N1	WGS004P1	WGS004P2
0.0982192235372193	0.0987361217792054	0.0994127516778524
0.700328134793349	0.709820077741312	0.694271332694152
0.168086126165985	0.160812792402765	0.172908676893576
0.0333665155034473	0.0306310080767172	0.0334072387344199
