WGS002N1_1	WGS002N1_2	WGS002P1_1	WGS002P1_2	WGS002P2_1	WGS002P2_2
0.0820224719101124	0.0843299869052815	0.0973897784601886	0.0973709834469328	0.081502646493981	0.0795275093171625
0.333270911360799	0.335312090790048	0.341156686407838	0.33554040895813	0.330694646119256	0.33074347798623
0.522097378277154	0.521518987341772	0.501279520362653	0.505258033106134	0.529626680406576	0.529530667677342
0.0626092384519351	0.0588389349628983	0.0601740147693208	0.0618305744888023	0.0581760269801864	0.060198345019266
