WGS002N1_1	WGS002N1_2	WGS002P1_1	WGS002P1_2	WGS002P2_1	WGS002P2_2
0.0814875581077386	0.0712725828866389	0.0895994378074491	0.0915300546448087	0.0927748691099476	0.0865951742627346
0.179792179382007	0.170538018661902	0.189212930428672	0.186475409836066	0.184293193717277	0.181367292225201
0.267022149302707	0.276553504069883	0.273366127898805	0.274134790528233	0.280837696335079	0.278150134048257
0.263740771123872	0.273774071868175	0.260189739985945	0.260473588342441	0.255183246073298	0.257908847184987
0.167076838939021	0.164582092515386	0.150035137034434	0.150728597449909	0.144921465968586	0.152680965147453
0.0408805031446541	0.0432797299980147	0.0375966268446943	0.0366575591985428	0.0419895287958115	0.0432975871313673
