WGS002N1_1	WGS002N1_2	WGS002P1_1	WGS002P2_1	WGS002P2_2
0.0130928401391687	0.00886875210873861	0.00888990198313198	0.00876120619396903	0.00779470387243736
0.0730635414759202	0.0716248132260086	0.0711762024162298	0.0711423526215702	0.0713624715261959
0.189663065372642	0.200028919843833	0.197173467061773	0.195768812822603	0.203053815489749
0.334691448452664	0.346748927555791	0.335023934351493	0.342400162999185	0.346882118451025
0.332677165354331	0.322552658215646	0.326931844084796	0.32694919858734	0.326025056947608
0.0568119392052738	0.0501759290499831	0.0608046501025758	0.0549782667753328	0.0448818337129841
