WGS005N1	WGS005P1	WGS005P2	WGS005P3
0.058153580672994	0.0567574137092854	0.0498699045967042	0.0555872698729842
0.0400345125107852	0.0494652406417112	0.0405464006938422	0.0387469673183959
0.230543572044866	0.240641711229947	0.231136166522116	0.231268731268731
0.125970664365833	0.134054448225571	0.12489158716392	0.121164549735978
0.518032786885246	0.49623237724842	0.532307025151778	0.526901669758813
0.0272648835202761	0.0228488089450656	0.0212489158716392	0.0263308120450978
